@relation JM1

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
0,31,1,0,16,16,16,14,36.76,15.71,9078.23,0.19,126,0.06,504.35,577.71,44,82,14,10,17,N
1,3,0,0,2,2,1,13,43.07,6.32,1718.19,0.09,56,0.16,95.46,272.05,24,32,19,10,17,N
0,5,0,0,3,2,3,6,17.58,4,281.3,0.02,18,0.25,15.63,70.32,7,11,7,8,8,N
5,7,0,0,4,4,1,27,34.94,10.68,3988.26,0.12,74,0.09,221.57,373.29,29,45,19,14,34,Y
2,5,0,0,3,1,1,13,22.91,11.45,3005.29,0.09,58,0.09,166.96,262.37,21,37,11,12,17,N
8,7,0,2,4,3,1,26,58.46,9.1,4844.79,0.18,100,0.11,269.15,532.19,48,52,29,11,38,N
4,3,0,1,2,2,1,20,27.22,11.78,3777.38,0.11,66,0.08,209.85,320.63,29,37,16,13,25,N
73,35,3,18,18,6,8,64,22.39,51.33,59009.54,0.38,216,0.02,3278.31,1149.54,84,132,18,22,160,Y
2,7,0,0,4,3,1,14,14.5,12.22,2165.77,0.06,41,0.08,120.32,177.2,20,21,9,11,18,N
0,1,0,0,1,1,1,2,9.05,2,36.19,0.01,7,0.5,2,18.09,2,5,2,4,5,N
31,115,7,45,58,41,16,265,94.26,78.55,581549.44,2.47,1105,0.01,32308.3,7403.99,448,657,77,27,350,Y
2,11,0,0,6,5,3,40,41.2,15.65,10092.82,0.21,122,0.06,560.71,644.82,45,77,23,16,44,N
4,17,0,9,9,8,3,22,54.48,27.16,40176.24,0.49,271,0.04,2232.01,1479.51,105,166,29,15,37,N
1,5,0,0,3,3,1,22,46.6,11.23,5873.96,0.17,102,0.09,326.33,523.19,38,64,22,13,25,N
8,5,1,3,3,3,1,23,38.06,11.76,5265.77,0.15,88,0.09,292.54,447.7,38,50,21,13,38,N
1,3,0,0,2,2,1,8,8.96,8,573.59,0.02,20,0.13,31.87,71.7,8,12,4,8,12,N
1,3,0,0,2,2,1,21,32.99,12.32,5003.22,0.14,82,0.08,277.96,406.24,39,43,19,12,24,N
0,1,0,0,1,1,1,3,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,7,12,6,7,5,N
1,1,0,0,1,1,1,8,28.77,3.67,386.78,0.04,27,0.27,21.49,105.49,11,16,9,6,11,N
2,19,0,0,10,9,10,35,44.96,22.73,23233.26,0.34,184,0.04,1290.74,1022.04,67,117,28,19,39,N
23,21,7,17,11,6,11,37,43.5,27.5,32898.67,0.4,206,0.04,1827.7,1196.32,85,121,34,22,86,N
3,5,0,2,3,3,1,21,16.01,11.61,2157.84,0.06,43,0.09,119.88,185.84,19,24,9,11,28,N
11,5,0,0,3,2,1,27,22.69,22.67,11659.44,0.17,107,0.04,647.75,514.39,34,73,12,16,41,N
8,21,0,8,11,7,11,62,58.11,29.33,50000.75,0.57,281,0.03,2777.82,1704.57,120,161,45,22,78,N
3,5,0,0,3,1,3,12,8.22,12.5,1284.98,0.03,27,0.08,71.39,102.8,10,17,4,10,17,N
17,15,3,7,8,3,6,32,21.47,27.82,16617.61,0.2,113,0.04,923.2,597.25,43,70,17,22,62,N
2,7,0,6,4,1,1,14,11.77,21,5192.34,0.08,52,0.05,288.46,247.25,21,31,9,18,24,N
0,1,0,0,1,1,1,4,66,2.5,412.5,0.05,37,0.4,22.92,165,17,20,17,5,8,N
1,1,1,0,1,1,1,3,23.66,3.89,357.78,0.03,23,0.26,19.88,92,10,13,9,7,8,N
5,47,0,9,24,10,22,54,33.38,67.1,150285.35,0.75,384,0.01,8349.19,2239.83,160,224,31,26,68,N
2,5,0,0,3,2,3,10,11.85,10.21,1236.07,0.04,28,0.1,68.67,121.01,11,17,7,13,14,N
1,7,0,0,4,2,3,7,13.03,8,833.99,0.03,25,0.13,46.33,104.25,8,17,6,12,10,N
5,1,0,4,1,1,1,18,59.7,6,2149.22,0.12,73,0.17,119.4,358.2,33,40,22,8,29,N
10,23,3,11,12,5,7,52,26.51,40.87,44274.92,0.36,191,0.02,2459.72,1083.43,85,106,26,25,78,Y
0,13,0,0,7,2,7,20,24.27,19.46,9190.73,0.16,103,0.05,510.6,472.25,46,57,13,11,20,Y
3,7,0,7,4,4,3,14,23.55,9.29,2031.02,0.07,46,0.11,112.83,218.72,20,26,14,13,27,N
3,1,0,13,1,1,1,11,0,0,0,0.01,13,0,0,30.19,0,13,0,5,29,N
14,7,0,0,6,2,1,34,39.75,18.21,13186.34,0.24,127,0.05,732.57,723.96,75,52,35,17,51,N
4,5,0,0,3,1,3,26,37.51,15.71,9261.55,0.2,114,0.06,514.53,589.37,44,70,21,15,33,N
3,3,0,0,2,2,1,13,20.91,13.33,3717.69,0.09,58,0.08,206.54,278.83,20,38,12,16,19,N
3,5,0,2,3,1,1,7,10.26,8,656.36,0.03,21,0.13,36.46,82.04,8,13,5,10,14,Y
63,65,14,11,33,17,19,244,174.35,47.68,396298.57,2.77,1180,0.02,22016.59,8312.38,504,676,111,21,334,Y
11,15,0,1,8,5,1,47,30.69,36,39769.65,0.37,200,0.03,2209.42,1104.71,72,128,23,23,61,N
2,9,0,0,5,5,1,26,36.28,7.38,1978.57,0.09,61,0.14,109.92,267.93,24,37,13,8,30,N
4,7,0,2,4,3,1,13,16.41,14.32,3365.09,0.08,50,0.07,186.95,235.02,21,29,11,15,21,N
0,3,0,0,2,2,1,8,14.4,6.67,640,0.03,24,0.15,35.56,96,8,16,6,10,10,N
25,39,0,5,20,9,5,179,105.51,58.74,364106.03,2.07,914,0.02,20228.11,6198.16,421,493,86,24,211,N
2,5,0,0,3,2,1,14,21.28,9.5,1920.13,0.07,43,0.11,106.67,202.12,19,24,13,13,18,N
9,3,0,11,2,1,1,22,51.68,8,3307.46,0.14,86,0.13,183.75,413.43,40,46,20,8,45,N
1,1,0,0,1,1,1,2,11.23,2,44.92,0.01,8,0.5,2.5,22.46,3,5,3,4,5,N
2,1,0,0,1,1,1,5,14.99,5.33,426.42,0.03,21,0.19,23.69,79.95,8,13,6,8,9,N
4,5,3,5,3,2,1,18,20.83,12,2999.79,0.08,52,0.08,166.65,249.98,24,28,14,14,30,N
2,1,0,0,1,1,1,5,16.37,5.25,451.25,0.03,22,0.19,25.07,85.95,7,15,6,9,9,N
4,1,0,0,1,1,1,12,41.22,8.65,3087.3,0.12,80,0.12,171.52,356.75,25,55,13,9,19,N
0,1,0,0,1,1,1,6,25.29,5.33,719.39,0.04,33,0.19,39.97,134.89,12,21,9,8,8,N
1,7,0,2,4,4,4,13,30.25,7.96,1917.21,0.08,54,0.13,106.51,240.81,23,31,13,9,18,N
6,13,0,5,7,5,5,25,33.02,20.83,14320.27,0.23,132,0.05,795.57,687.65,49,83,20,17,39,Y
0,7,0,0,4,4,1,17,14.13,12.83,2326.96,0.06,49,0.08,129.28,181.32,22,27,6,7,19,N
1,3,0,0,2,1,1,11,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,8,13,6,7,14,N
2,28,0,0,15,5,13,55,35.01,27.82,27092.48,0.32,183,0.04,1505.14,973.91,68,115,22,18,61,N
54,61,0,74,31,23,7,253,166.72,53.94,485006.88,3,1265,0.02,26944.83,8992.28,601,664,117,21,383,Y
0,3,0,0,2,1,1,5,10.3,4,164.84,0.01,13,0.25,9.16,41.21,4,9,3,6,7,Y
43,42,0,0,41,2,1,213,74.16,36.89,100924.41,0.91,386,0.03,5606.91,2735.76,131,255,87,49,258,Y
2,11,1,0,6,3,5,10,31.87,32.34,33335.19,0.34,195,0.03,1851.96,1030.65,45,150,16,23,15,N
5,3,0,4,2,2,1,46,54.61,21.78,25901.98,0.4,222,0.05,1439,1189.38,84,138,27,14,58,N
6,3,0,3,2,2,1,21,34.47,15.24,8000.74,0.18,106,0.07,444.49,525.14,37,69,17,14,33,N
0,3,0,0,2,2,1,7,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,7,12,6,7,9,N
43,1,0,0,1,1,1,60,559.62,4.93,13602.7,0.92,425,0.2,755.71,2759.04,212,213,86,4,105,N
11,9,0,12,5,4,5,21,45.81,13.5,8348.29,0.21,117,0.07,463.79,618.39,54,63,26,13,48,N
4,11,3,2,6,2,3,30,27.16,19.83,10681.73,0.18,105,0.05,593.43,538.57,42,63,18,17,41,N
6,15,0,8,8,6,5,50,57.71,30.78,54690.97,0.59,295,0.03,3038.39,1776.6,129,166,44,21,64,N
1,18,0,0,12,5,3,61,48.69,24,28044.47,0.39,206,0.04,1558.03,1168.52,88,118,33,18,64,N
4,7,0,1,4,4,1,24,18,17,5202.9,0.1,63,0.06,289.05,306.05,24,39,12,17,32,N
2,5,0,0,3,3,1,10,20.54,4.38,393.13,0.03,23,0.23,21.84,89.86,10,13,8,7,14,N
10,13,0,3,7,4,1,37,40.82,22.33,20360.13,0.3,166,0.04,1131.12,911.65,67,99,27,18,53,N
5,29,4,3,15,14,15,34,36.12,24.94,22462.7,0.3,166,0.04,1247.93,900.76,63,103,24,19,50,N
7,9,0,13,5,2,1,42,68.07,34.51,81070.55,0.78,382,0.03,4503.92,2349.2,176,206,51,20,62,N
14,29,0,36,16,1,16,74,22.8,43.8,43747,0.33,198,0.02,2430.39,998.79,73,125,15,18,127,N
1,3,0,0,2,2,1,12,15.24,12.86,2520,0.07,49,0.08,140,196,20,29,7,9,15,Y
2,9,0,0,5,3,4,27,29.56,14.62,6323.27,0.14,89,0.07,351.29,432.36,36,53,16,13,33,N
5,9,0,0,5,4,1,15,23.24,12.27,3500.76,0.1,66,0.08,194.49,285.25,30,36,11,9,22,N
5,1,0,0,1,1,1,14,12.27,19.5,4663.99,0.08,72,0.05,259.11,239.18,26,46,4,6,22,N
1,3,0,0,2,2,1,31,40.19,14,7876.69,0.19,108,0.07,437.59,562.62,46,62,23,14,34,N
1,9,0,0,5,4,1,20,26.5,15.42,6299.19,0.14,81,0.06,349.95,408.6,37,44,18,15,23,N
2,7,0,0,4,2,1,15,12.41,13.93,2407.93,0.06,40,0.07,133.77,172.88,15,25,7,13,19,N
13,13,0,4,7,7,1,54,123.55,25.32,79179.95,1.04,483,0.04,4398.89,3127.78,231,252,73,16,73,Y
12,5,0,9,3,2,1,41,33,37.13,45496.29,0.41,237,0.03,2527.57,1225.27,83,154,19,17,65,N
0,3,0,0,2,2,1,7,21,2,84,0.01,14,0.5,4.67,42,4,10,4,4,9,N
3,9,0,0,5,5,1,22,36.86,13.5,6717.49,0.17,110,0.07,373.19,497.59,42,68,14,9,28,Y
4,5,0,0,3,2,3,18,28.7,10.16,2960.33,0.1,60,0.1,164.46,291.48,25,35,16,13,24,N
1,9,0,0,5,2,5,19,14.41,15,3241.45,0.07,50,0.07,180.08,216.1,20,30,8,12,24,N
7,11,0,6,6,6,1,24,24.1,32.45,25372.2,0.26,145,0.03,1409.57,781.89,59,86,20,22,39,N
2,17,0,9,9,9,1,44,85.55,6.97,4153.16,0.2,112,0.14,230.73,596.06,48,64,31,9,57,N
0,3,0,0,2,1,1,2,16.61,2.5,103.78,0.01,12,0.4,5.77,41.51,6,6,6,5,4,N
1,7,0,0,4,3,3,23,55.07,10.91,6553.9,0.2,107,0.09,364.11,600.77,45,62,33,16,24,N
4,31,0,0,16,6,11,33,23.82,29.22,20339.94,0.23,138,0.03,1130,696.13,55,83,16,17,40,N
10,7,1,1,4,4,1,30,48.65,9.78,4651.15,0.16,90,0.1,258.39,475.69,44,46,27,12,44,Y
30,59,1,0,30,30,1,147,75.58,41.05,127383.2,1.03,547,0.02,7076.84,3102.82,217,330,37,14,185,N
0,7,0,0,4,1,1,9,25.09,3.57,320.09,0.03,25,0.28,17.78,89.62,10,15,7,5,11,N
1,5,0,0,3,1,1,14,6.23,27.5,4711.6,0.06,45,0.04,261.76,171.33,15,30,3,11,17,N
3,3,0,0,2,2,1,11,26.59,11.67,3619.34,0.1,66,0.09,201.07,310.23,20,46,12,14,16,N
2,5,0,1,3,3,3,11,17.92,9.17,1505.47,0.05,38,0.11,83.64,164.23,15,23,9,11,16,N
4,1,0,0,1,1,1,16,36.82,11.14,4571.55,0.14,92,0.09,253.98,410.27,39,53,14,8,22,N
154,133,0,60,71,10,14,499,47.21,418.2,8255889.43,6.58,3072,0,458660.51,19741.49,918,2154,45,41,715,N
5,5,0,5,3,3,1,27,39.98,11.63,5408.68,0.16,93,0.09,300.48,465,34,59,19,13,39,Y
8,15,2,0,8,4,1,79,45.33,27.7,34771.29,0.42,241,0.04,1931.74,1255.48,91,150,23,14,92,N
1,1,0,0,1,1,1,5,21.98,4.71,488.46,0.03,28,0.21,27.14,103.61,11,17,7,6,8,N
0,1,0,0,1,1,1,3,7.11,4,113.74,0.01,11,0.25,6.32,28.43,4,7,2,4,5,N
2,13,0,0,7,6,1,47,42.26,23.61,23548.86,0.33,175,0.04,1308.27,997.58,82,93,33,19,51,Y
3,3,0,6,2,2,1,8,26.65,3,239.86,0.03,21,0.33,13.33,79.95,8,13,8,6,19,N
2,7,0,0,4,2,3,10,13.03,9.29,1123.7,0.04,28,0.11,62.43,121.01,10,18,7,13,14,N
0,1,0,0,1,1,1,6,31.7,4.96,779.32,0.05,37,0.2,43.3,157.17,17,20,12,7,8,N
3,3,0,0,2,2,1,19,30.21,13.23,5288.35,0.13,91,0.08,293.8,399.7,43,48,13,8,24,N
6,15,2,3,8,3,1,52,42.72,21.71,20142.53,0.31,167,0.05,1119.03,927.62,64,103,28,19,65,N
13,233,2,17,117,113,117,258,107.97,87.23,821500.74,3.14,1494,0.01,45638.93,9417.85,452,1042,57,22,294,Y
2,3,0,0,2,2,1,14,21.4,10.5,2358.96,0.07,49,0.1,131.05,224.66,21,28,12,12,19,N
3,27,0,4,14,13,10,46,41.93,23.15,22477.67,0.32,185,0.04,1248.76,970.87,71,114,23,15,55,N
11,17,4,8,9,3,1,56,42.33,33.39,47209.31,0.47,248,0.03,2622.74,1413.71,116,132,33,19,88,Y
0,7,0,0,4,4,4,8,16.59,14.08,3290.37,0.08,55,0.07,182.8,233.64,13,42,6,13,10,N
7,17,0,0,9,2,3,52,38.18,27.6,29083.27,0.35,198,0.04,1615.74,1053.74,92,106,25,15,59,N
5,7,0,0,4,3,3,30,29.14,18.16,9607.27,0.18,104,0.06,533.74,529.1,46,58,19,15,37,Y
2,7,0,0,4,1,4,10,9.95,14.08,1974.22,0.05,33,0.07,109.68,140.18,13,20,6,13,14,N
11,7,0,15,4,2,1,41,45.27,11.05,5530.43,0.17,103,0.09,307.25,500.37,42,61,19,10,69,Y
4,19,1,0,10,2,8,34,26.12,18.95,9377.02,0.16,95,0.05,520.95,494.9,40,55,19,18,41,N
1,1,0,4,1,1,1,4,11.95,4.2,210.8,0.02,14,0.24,11.71,50.19,6,8,5,7,11,N
1,5,0,3,3,3,1,9,18.72,10.39,2020.5,0.06,45,0.1,112.25,194.49,17,28,9,11,15,N
1,3,0,0,2,2,1,14,40.24,7.26,2123,0.1,59,0.14,117.94,292.3,23,36,19,12,18,N
5,5,0,0,3,3,1,21,31.28,12.35,4773.51,0.13,78,0.08,265.2,386.43,30,48,17,14,28,N
4,11,2,0,8,5,1,34,43.27,14.25,8785.97,0.21,111,0.07,488.11,616.56,42,69,28,19,42,Y
2,7,2,0,4,4,1,16,39.19,7.73,2343.81,0.1,67,0.13,130.21,303.08,29,38,15,8,22,N
3,5,0,2,3,2,1,14,21.9,13.46,3968.5,0.1,62,0.07,220.47,294.8,25,37,13,14,22,N
5,43,7,5,22,13,1,102,86.26,23.91,49298.55,0.69,345,0.04,2738.81,2062.15,153,192,48,15,121,Y
6,1,0,0,1,1,1,15,85.71,4.9,2058,0.14,84,0.2,114.33,420,35,49,25,7,23,N
6,1,0,0,1,1,1,14,37.93,7.19,1959.5,0.09,58,0.14,108.86,272.63,23,35,16,10,22,N
3,19,1,0,10,4,9,30,23.9,20.12,9672.63,0.16,93,0.05,537.37,480.8,36,57,17,19,36,N
4,11,0,0,6,2,6,13,12.87,19.13,4707.13,0.08,53,0.05,261.51,246.12,18,35,8,17,19,N
12,1,0,2,1,1,1,91,74.03,24.7,45146.08,0.61,369,0.04,2508.12,1828.1,142,227,23,8,107,N
9,13,0,13,7,7,5,55,36.89,21.64,17267.89,0.27,151,0.05,959.33,798.1,56,95,22,17,79,N
7,8,0,0,7,7,1,52,43.03,20.13,17426.4,0.29,165,0.05,968.13,865.91,69,96,24,14,61,N
0,5,0,0,3,2,3,11,21.06,5.85,720.66,0.04,29,0.17,40.04,123.19,13,16,10,9,13,N
0,3,0,0,2,2,1,9,10.69,9,865.9,0.03,26,0.11,48.11,96.21,8,18,4,9,11,N
0,1,0,0,1,1,1,5,17.43,2,69.74,0.01,11,0.5,3.87,34.87,5,6,5,4,5,N
0,7,0,0,4,2,4,11,16.75,7.5,942.32,0.04,33,0.13,52.35,125.64,15,18,7,7,13,N
6,3,0,2,2,2,1,17,28.18,15.5,6769.06,0.15,89,0.06,376.06,436.71,31,58,15,15,28,N
4,13,0,0,7,4,5,16,23.82,22,11528.19,0.17,103,0.05,640.46,524.01,44,59,17,17,22,N
3,21,4,6,11,4,10,35,28.04,26.48,19659.65,0.25,136,0.04,1092.2,742.48,58,78,23,21,54,Y
2,3,0,0,2,2,1,13,16.55,24.05,9573.67,0.13,88,0.04,531.87,398.07,37,51,10,13,19,N
0,3,0,0,2,2,1,9,12.69,6.3,503.71,0.03,21,0.16,27.98,79.95,7,14,5,9,11,N
5,1,0,0,1,1,1,15,51.87,6.39,2121.18,0.11,69,0.16,117.84,331.71,27,42,19,9,22,N
6,39,1,8,20,10,17,99,69.07,35.17,85429.53,0.81,380,0.03,4746.09,2429.08,166,214,59,25,116,N
3,5,0,0,3,2,1,10,20.34,10.5,2242.98,0.07,46,0.1,124.61,213.62,14,32,10,15,15,Y
5,9,0,2,5,3,5,21,27.65,15.58,6714.23,0.14,84,0.06,373.01,430.86,33,51,18,17,33,N
3,7,0,0,4,2,1,19,15.73,14.67,3384.38,0.08,48,0.07,188.02,230.75,22,26,12,16,22,N
2,5,0,0,4,1,1,13,16.14,7.5,908.35,0.04,31,0.13,50.46,121.11,10,21,6,9,17,N
16,17,0,13,9,6,1,82,60.13,27.63,45919.21,0.55,278,0.04,2551.07,1661.68,103,175,41,22,113,N
4,3,0,0,2,1,1,17,11.95,27.86,9270.54,0.11,77,0.04,515.03,332.79,30,47,7,13,23,N
1,7,0,0,4,4,1,11,20.6,10.54,2288.92,0.07,48,0.09,127.16,217.13,23,25,12,11,14,N
31,3,0,8,2,2,1,48,72.16,18.75,25368.9,0.45,230,0.05,1409.38,1353.01,110,120,44,15,87,N
20,46,0,0,28,3,9,101,38.5,44.72,77011.02,0.57,280,0.02,4278.39,1721.93,103,177,38,33,123,Y
3,7,0,0,4,1,3,12,16.54,9.55,1507.14,0.05,34,0.1,83.73,157.89,15,19,11,14,15,N
2,3,0,1,2,2,1,21,35.91,11.28,4567.5,0.14,81,0.09,253.75,405,29,52,18,14,27,N
6,15,0,5,8,8,6,31,24.3,24.5,14583.21,0.2,117,0.04,810.18,595.23,49,68,17,17,45,Y
1,19,5,0,10,10,1,50,43.96,23.82,24952.52,0.35,182,0.04,1386.25,1047.39,81,101,34,20,58,Y
3,3,0,0,2,1,1,7,14.69,4.67,319.82,0.02,18,0.21,17.77,68.53,7,11,6,8,12,N
15,9,0,1,5,5,1,145,147.28,37.21,203890.96,1.83,840,0.03,11327.28,5479.79,382,458,77,15,163,Y
4,5,0,0,3,1,1,27,24.98,18.85,8871.52,0.16,99,0.05,492.86,470.73,35,64,13,14,33,N
2,9,0,0,5,4,1,21,46.08,11.69,6294.59,0.18,105,0.09,349.7,538.57,51,54,24,11,25,N
1,3,0,0,2,2,1,13,36.17,4.25,653.36,0.05,35,0.24,36.3,153.73,17,18,14,7,16,N
7,29,0,0,15,9,3,65,98.27,9.83,9502.14,0.32,177,0.1,527.9,966.32,59,118,33,11,74,N
0,1,0,0,1,1,1,9,76.23,2.82,607.69,0.07,49,0.35,33.76,215.22,24,25,17,4,11,N
1,1,0,0,1,1,1,5,19.67,6.65,869.81,0.04,32,0.15,48.32,130.8,19,13,10,7,8,N
2,3,0,0,2,2,1,12,30.39,9.97,3018.54,0.1,63,0.1,167.7,302.86,23,40,15,13,16,Y
0,1,0,0,1,1,1,2,12.97,4,207.57,0.02,15,0.25,11.53,51.89,3,12,3,8,4,N
5,3,0,2,2,2,1,44,42.71,21.22,19242.09,0.3,143,0.05,1069.01,906.6,65,78,49,32,53,N
2,3,0,0,2,2,1,11,20,6,720,0.04,30,0.17,40,120,12,18,8,8,15,N
2,3,0,0,2,1,1,10,12.05,15.79,3001.89,0.06,44,0.06,166.77,190.16,17,27,7,13,14,N
7,31,0,2,16,10,5,50,41.76,55.98,130847.79,0.78,384,0.02,7269.32,2337.59,170,214,41,27,61,N
3,11,0,4,6,3,6,12,12.39,19.5,4710.76,0.08,55,0.05,261.7,241.58,24,31,8,13,24,N
0,1,0,0,1,1,1,2,6.18,5,154.4,0.01,11,0.2,8.58,30.88,4,7,2,5,4,N
0,5,0,0,3,2,1,9,14.17,11.69,1936.26,0.06,39,0.09,107.57,165.67,17,22,8,11,11,Y
1,1,0,0,1,1,1,4,13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,6,8,5,6,7,N
3,9,0,0,5,4,3,14,20.39,6.67,906.22,0.05,32,0.15,50.35,135.93,12,20,9,10,19,N
19,45,0,1,23,17,11,109,74.49,36.24,97806.87,0.9,402,0.03,5433.71,2699.13,173,229,74,31,129,N
2,4,1,0,3,3,1,17,24.52,13.65,4569.25,0.11,74,0.07,253.85,334.74,21,53,10,13,22,Y
1,3,0,0,2,2,1,5,10.53,2.67,74.86,0.01,10,0.38,4.16,28.07,4,6,3,4,8,N
2,1,0,0,1,1,1,6,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,10,N
2,1,0,0,1,1,1,4,24.01,11.25,3038.99,0.09,73,0.09,168.83,270.13,36,37,8,5,8,N
2,9,0,0,5,2,1,12,13.27,17.29,3964.41,0.08,55,0.06,220.24,229.35,22,33,7,11,16,N
3,1,0,7,1,1,1,13,71.43,4.76,1618.4,0.11,68,0.21,89.91,340,34,34,25,7,26,N
9,17,0,7,9,8,3,70,53.46,28.76,44234.31,0.51,266,0.03,2457.46,1537.84,109,157,36,19,89,N
3,13,2,8,7,3,5,16,17.04,17.27,5085.32,0.1,60,0.06,282.52,294.41,20,40,11,19,31,Y
37,15,0,19,8,8,1,48,54.07,27.64,41310.78,0.5,252,0.04,2295.04,1494.55,98,154,39,22,106,Y
0,3,0,2,2,2,1,11,20.35,5.63,643.78,0.04,28,0.18,35.77,114.45,10,18,8,9,15,N
11,17,0,1,9,9,1,54,72.59,18,23519.79,0.44,225,0.06,1306.65,1306.65,108,117,42,14,68,N
0,7,0,0,4,3,4,10,19.36,5.79,648,0.04,28,0.17,36,112,9,19,7,9,12,N
1,5,0,19,3,2,1,20,25.69,12.4,3950.36,0.11,67,0.08,219.46,318.58,31,36,15,12,43,N
9,11,2,4,6,6,3,31,60.09,9.81,5780.37,0.2,114,0.1,321.13,589.37,51,63,26,10,48,Y
3,1,0,5,1,1,1,5,26.05,3,234.41,0.03,20,0.33,13.02,78.14,9,11,9,6,15,N
7,1,0,0,1,1,1,5,8.6,7.5,483.97,0.02,18,0.13,26.89,64.53,5,13,3,9,14,N
4,6,0,0,5,5,1,19,26.15,9.17,2197.7,0.08,53,0.11,122.09,239.75,20,33,12,11,25,N
4,1,6,0,1,1,1,13,53.24,4.59,1120.78,0.08,54,0.22,62.27,244.27,26,28,17,6,25,Y
15,25,0,44,13,6,4,55,53.3,23.63,29758.92,0.42,215,0.04,1653.27,1259.47,97,118,39,19,116,Y
6,23,0,4,12,1,10,36,22.03,36.47,29310.66,0.27,151,0.03,1628.37,803.61,66,85,19,21,48,N
4,1,0,5,1,1,1,7,52.74,2,210.97,0.04,27,0.5,11.72,105.49,11,16,11,4,18,N
1,9,0,1,5,5,1,18,23.13,6.75,1053.69,0.05,41,0.15,58.54,156.1,18,23,8,6,22,N
3,9,0,0,5,3,1,15,17.31,18.13,5688.03,0.1,66,0.06,316,313.82,29,37,12,15,20,N
6,7,0,3,4,4,1,31,57.87,15.44,13798.14,0.3,160,0.06,766.56,893.59,75,85,34,14,42,Y
0,1,0,0,1,1,1,7,32.77,4.67,713.65,0.05,36,0.21,39.65,152.93,16,20,12,7,9,N
2,17,0,1,9,8,5,65,23.54,52.71,65403.83,0.41,246,0.02,3633.55,1240.92,112,134,17,16,70,N
0,5,0,0,3,3,1,17,34.71,5.18,931.94,0.06,44,0.19,51.77,179.85,19,25,11,6,19,N
4,1,0,0,1,1,1,14,35.89,10.69,4104.31,0.13,79,0.09,228.02,383.78,35,44,18,11,20,N
3,1,0,3,1,1,1,9,61.45,2.71,452.73,0.06,40,0.37,25.15,166.8,19,21,14,4,15,N
3,17,0,3,9,2,8,25,17.54,22.15,8609.84,0.13,80,0.05,478.32,388.64,36,44,13,16,33,N
2,11,1,0,6,3,5,10,32.09,31.63,32092.96,0.34,192,0.03,1782.94,1014.8,44,148,16,23,15,N
0,11,0,0,10,10,1,34,55.85,16.47,15152.09,0.31,163,0.06,841.78,919.95,70,93,34,16,36,N
2,1,0,0,1,1,1,10,29.6,12.29,4471.51,0.12,89,0.08,248.42,363.78,59,30,12,5,15,N
3,5,0,0,3,2,1,19,23.92,11,2894.17,0.09,59,0.09,160.79,263.11,22,37,11,11,24,N
1,1,0,0,1,1,1,4,25.95,2,103.78,0.02,15,0.5,5.77,51.89,7,8,7,4,7,N
9,15,0,4,8,2,4,61,42.25,26,28557.64,0.37,200,0.04,1586.54,1098.37,78,122,27,18,79,N
2,5,0,0,3,3,1,9,19.68,13.85,3772.81,0.09,55,0.07,209.6,272.48,20,35,13,18,14,N
1,11,0,24,6,4,6,28,11.34,40.83,18909.15,0.15,101,0.02,1050.51,463.08,49,52,9,15,56,N
2,21,1,1,11,10,11,25,37.12,15.33,8727.72,0.19,116,0.07,484.87,569.2,46,70,18,12,31,N
1,5,0,0,3,3,1,4,13.16,8.1,863.51,0.04,28,0.12,47.97,106.61,9,19,5,9,7,N
4,1,0,0,1,1,1,11,64.83,5.04,1649.1,0.11,66,0.2,91.62,326.98,29,37,23,8,17,N
4,1,0,0,1,1,1,22,93.71,9.23,7984.62,0.29,173,0.11,443.59,865,80,93,26,6,29,N
7,7,1,7,6,6,1,42,36.28,18.67,12641.61,0.23,130,0.05,702.31,677.23,49,81,21,16,60,N
5,5,0,6,3,3,1,27,45.88,11.75,6334.55,0.18,102,0.09,351.92,539.11,47,55,26,13,38,Y
6,11,0,9,6,6,1,38,28.76,26.35,19975.32,0.25,153,0.04,1109.74,757.99,64,89,17,14,55,Y
3,9,0,3,5,4,4,10,19.82,16.36,5307.22,0.11,69,0.06,294.85,324.33,24,45,11,15,18,N
5,35,0,6,18,7,17,34,43.69,27,31848.28,0.39,209,0.04,1769.35,1179.57,81,128,30,20,48,N
