@relation MC1

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1,3,1,0,2,4,2,0.4,2,2,1,5,1,0,5,0,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0,1,2,5,0.2,6,10,5,8,10,28.57,5,N
4,5,6,0,2,8,3,0.15,4,2,0,15,1,0,20,0,2,0,48.68,9.17,4090.6,0.15,87,0.11,227.26,446.25,0,2,4,14,0.11,40,47,24,11,28,9.09,20,N
4,5,3,6,1,8,3,0.25,4,3,1,10,1,0,6,1,0,0,14.85,6.67,659.94,0.03,26,0.15,36.66,98.99,0,2,4,9,0.16,10,16,6,8,19,53.85,12,N
4,3,0,0,4,4,2,0.22,2,1,0,5,1,0,9,0,2,1,11.63,6,418.56,0.02,21,0.17,23.25,69.76,0,1,2,5,0.11,8,13,4,6,19,30.77,9,N
14,7,4,0,23,12,4,0.1,6,4,1,24,1,0,41,0,0,0,28.38,51.4,74995.63,0.49,278,0.02,4166.42,1458.92,0,3,6,22,0.05,127,151,21,17,80,35.94,41,N
0,1,1,3,0,0,1,0.25,0,1,1,2,1,0,1,0,0,0,19.02,2,76.08,0.01,12,0.5,4.23,38.04,1,0,0,3,0.17,5,7,5,4,6,75,4,N
15,15,2,1,1,0,1,0.02,0,1,1,35,1,0,47,0,0,0,33.46,31.67,33562.86,0.35,185,0.03,1864.6,1059.67,1,0,0,26,0.01,61,124,26,27,70,4.08,48,N
5,11,2,0,12,20,1,0.03,10,1,1,26,1,0,29,0,1,1,18.41,40.19,29742.31,0.25,148,0.02,1652.35,740,1,5,10,22,0.02,55,93,13,19,52,29.27,29,N
5,7,9,1,4,12,4,0.15,6,4,1,30,1,0,26,0,4,1,72.57,10.48,7975.84,0.25,142,0.1,443.1,760.77,0,3,6,28,0.11,65,77,31,10,38,16.12,27,N
8,1,0,0,0,0,1,0.04,0,1,1,1,1,0,24,0,1,1,26.32,22.33,13127.14,0.2,136,0.04,729.29,587.78,1,0,0,2,0.03,67,69,12,8,33,0,24,N
12,1,2,13,9,0,1,0.05,0,1,1,10,1,0,6,1,0,0,69.36,8,4439.07,0.18,110,0.13,246.61,554.88,1,0,0,11,0.02,50,60,25,8,42,78.57,19,N
4,5,4,0,3,8,3,0.16,4,2,0,14,1,0,19,0,3,1,18.99,31.5,18845.31,0.2,114,0.03,1046.96,598.26,0,2,4,13,0.11,51,63,17,21,28,13.64,19,N
0,3,2,0,0,4,2,0.67,2,2,1,6,1,0,3,0,2,1,15.56,5.14,411.43,0.03,20,0.19,22.86,80,0,1,2,6,0.4,8,12,7,9,5,0,3,N
2,3,1,7,0,4,2,0.14,2,2,1,12,1,0,7,0,2,1,19.08,14.5,4010.75,0.09,64,0.07,222.82,276.6,0,1,2,12,0.11,29,35,10,10,18,50,14,N
7,13,9,2,6,24,7,0.26,12,5,0,38,1,0,25,0,7,1,57.5,14.06,11359.43,0.27,154,0.07,631.08,808.18,0,6,12,33,0.17,69,85,27,11,42,24.24,27,N
3,3,2,0,0,4,2,0.25,2,2,1,6,1,0,8,0,2,1,16.97,7.07,848.57,0.04,30,0.14,47.14,120,0,1,2,6,0.15,11,19,7,9,13,0,8,N
1,3,1,0,0,8,2,0.29,4,1,0,7,1,0,7,0,0,0,14.16,8,906.4,0.04,29,0.13,50.36,113.3,0,2,4,7,0.2,14,15,7,8,10,0,7,N
5,6,4,4,3,4,4,0.25,2,3,0,14,4,1,12,0,2,0,23.64,8.75,1809.67,0.07,44,0.11,100.54,206.82,1,1,2,12,0.15,15,29,12,14,26,36.84,16,N
0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,1,1,1,8,4.5,162,0.01,12,0.22,9,36,1,0,0,2,0.17,3,9,2,6,6,0,4,N
3,1,3,2,0,0,1,0.09,0,1,1,6,1,0,9,0,1,1,35.81,10.5,3947.65,0.13,82,0.1,219.31,375.97,1,0,0,7,0.06,35,47,15,9,16,18.18,11,N
8,39,4,1,16,64,1,0.02,26,1,1,71,1,0,64,0,0,0,32.06,61.5,121246.74,0.66,353,0.02,6735.93,1971.49,1,19,32,53,0.01,123,230,24,24,91,20.99,65,N
6,7,2,11,1,12,4,0.16,6,3,0,16,1,0,14,1,4,1,34.23,10.32,3642.58,0.12,70,0.1,202.37,353.11,0,3,6,14,0.12,28,42,19,14,34,46.15,25,N
1,3,2,6,0,4,2,0.2,2,2,1,6,1,0,4,0,0,0,33.43,3.55,420.27,0.04,29,0.28,23.35,118.54,0,1,2,6,0.15,13,16,11,6,13,60,10,N
5,11,3,0,5,20,1,0.04,10,1,1,27,1,0,25,0,0,0,32.32,12.94,5412.52,0.14,87,0.08,300.7,418.24,1,5,10,23,0.03,40,47,17,11,37,16.67,25,N
0,8,0,0,0,0,7,0.41,0,1,0,15,1,0,17,0,0,0,31.08,5.38,901.23,0.06,37,0.19,50.07,167.37,0,0,0,10,0.37,14,23,13,10,19,0,17,N
4,13,8,1,5,20,7,0.18,10,6,0,32,1,0,38,0,5,0,52.13,20.79,22530.1,0.36,185,0.05,1251.67,1083.73,0,5,10,27,0.14,79,106,38,20,50,13.64,39,N
3,1,4,0,1,0,1,0.1,0,1,1,13,1,0,10,0,0,0,47.04,4.15,811.68,0.07,46,0.24,45.09,195.4,1,0,0,14,0.06,18,28,13,6,16,9.09,10,N
0,1,0,0,0,0,1,0.1,0,1,1,1,1,0,10,2,1,1,22.98,13,3884.16,0.1,67,0.08,215.79,298.78,1,0,0,2,0.07,26,41,11,11,15,0,10,N
19,49,5,4,26,40,34,0.16,20,28,0,109,4,0,214,3,5,0,94.84,75.8,544985.68,2.4,946,0.01,30276.98,7189.52,0,10,20,77,0.12,414,532,142,52,276,12.3,218,N
0,1,1,1,0,0,1,0.33,0,1,1,2,1,0,2,0,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,3,0.2,3,5,3,4,5,33.33,3,N
1,5,4,1,1,8,3,0.27,4,3,1,13,3,1,10,0,3,1,31.45,4.77,716.47,0.05,36,0.21,39.8,150.12,1,2,4,12,0.2,15,21,11,7,15,16.67,11,N
0,1,0,0,0,0,1,0.09,0,1,1,1,1,0,11,4,1,1,48.97,8.74,3736.43,0.14,91,0.11,207.58,427.74,1,0,0,2,0.06,33,58,17,9,18,0,11,N
0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,28.17,5,704.36,0.05,37,0.2,39.13,140.87,1,0,0,3,0.17,18,19,9,5,6,0,4,N
7,17,11,2,5,30,9,0.24,14,5,0,50,1,0,36,0,9,1,73.86,15.67,18129.3,0.39,203,0.06,1007.18,1157.19,0,8,15,43,0.17,94,109,39,13,52,16.28,38,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,8.15,3.5,99.85,0.01,9,0.29,5.55,28.53,1,0,0,3,1,2,7,2,7,1,0,0,N
1,3,1,0,1,4,2,0.33,2,1,0,6,1,0,6,0,1,0,14.38,4.5,291.26,0.02,17,0.22,16.18,64.73,0,1,2,6,0.18,5,12,5,9,11,14.29,6,N
6,11,13,2,4,20,6,0.16,10,5,0,43,1,0,35,0,6,1,84.05,13.03,14262.1,0.36,195,0.08,792.34,1094.87,0,5,10,39,0.12,90,105,38,11,49,14.63,37,N
0,5,1,0,0,8,3,0.6,4,2,0,9,1,0,5,0,0,0,11.52,3.75,161.94,0.01,13,0.27,9,43.19,0,2,4,8,0.43,5,8,4,6,7,0,5,N
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,1,0,3,0,3,1,0,0,N
15,29,1,6,1,56,15,0.32,28,2,0,58,1,0,41,0,8,0,47.28,10.12,4839.44,0.16,103,0.1,268.86,478.32,0,14,28,45,0.23,43,60,17,8,65,14.58,47,N
1,1,0,3,2,0,1,0.25,0,1,1,1,1,0,1,0,0,0,16.21,2.25,82.12,0.01,13,0.44,4.56,36.5,1,0,0,2,0.11,6,7,4,3,9,83.33,4,Y
1,7,4,0,2,12,1,0.1,6,1,1,17,1,0,10,0,1,1,24.11,14.64,5165.66,0.12,76,0.07,286.98,352.93,1,3,6,15,0.07,23,53,11,14,15,16.67,10,N
0,1,2,0,0,0,1,1,0,1,1,3,1,0,0,0,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,4,0.5,3,5,3,4,2,0,0,N
7,13,10,0,7,20,7,0.26,8,4,0,34,6,0,27,0,5,0,54.92,12.35,8376.79,0.23,125,0.08,465.38,678.28,0,6,10,29,0.16,57,68,30,13,43,20.59,27,N
22,58,19,6,0,60,42,0.19,30,42,1,220,1,0,214,0,0,0,161.52,38.37,237790.7,2.07,785,0.03,13210.59,6197.43,0,15,30,180,0.17,348,437,195,43,244,2.73,220,N
0,3,1,0,0,4,2,0.4,2,1,0,6,1,0,5,0,0,0,12.37,6,445.39,0.02,19,0.17,24.74,74.23,0,1,2,6,0.29,6,13,5,10,7,0,5,N
1,1,0,1,0,0,1,0.17,0,1,1,1,1,0,5,2,1,1,20.15,5.14,532.86,0.03,28,0.19,29.6,103.61,1,0,0,2,0.08,12,16,7,6,12,16.67,6,N
2,1,0,0,0,0,1,0.07,0,1,1,1,1,0,14,1,1,1,15.29,13.8,2912.15,0.07,61,0.07,161.79,211.03,1,0,0,2,0.06,23,38,5,6,18,0,14,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.5,3,4,3,4,2,0,0,N
1,5,0,1,0,8,3,0.38,4,1,0,10,1,0,7,1,0,0,13.48,4.67,293.57,0.02,17,0.21,16.3,62.91,0,2,4,9,0.27,8,9,6,7,11,12.5,8,N
0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,9.73,5.33,276.75,0.02,15,0.19,15.38,51.89,1,0,0,4,0.2,4,11,3,8,5,0,3,N
1,1,0,0,0,0,1,0.17,0,1,1,1,1,0,6,2,1,1,21.58,5.25,594.82,0.04,29,0.19,33.05,113.3,1,0,0,2,0.08,12,17,8,7,12,0,6,N
4,9,2,0,0,14,5,0.56,6,2,0,17,4,0,9,0,5,1,20.61,10.96,2476.71,0.08,47,0.09,137.6,225.95,0,4,7,14,0.33,19,28,13,15,15,0,9,N
1,1,0,0,0,0,1,0.25,0,1,1,3,1,0,4,0,0,0,5.43,8.75,416.05,0.02,15,0.11,23.11,47.55,1,0,0,4,0.14,5,10,2,7,7,0,4,N
3,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.17,0,1,0,1,6,0,1,N
16,11,5,1,23,20,6,0.16,10,6,1,31,1,0,36,0,6,1,35.32,41.43,60620.78,0.49,262,0.02,3367.82,1463.26,0,5,10,27,0.08,116,146,28,20,78,40,37,N
3,3,0,1,0,4,2,0.25,2,1,0,5,1,0,7,0,2,1,4.86,10.5,535.5,0.02,17,0.1,29.75,51,0,1,2,5,0.15,7,10,2,6,13,12.5,8,N
0,5,0,0,0,6,3,1,2,1,0,7,3,1,3,0,3,1,8.96,6,322.65,0.02,15,0.17,17.92,53.77,1,2,3,6,0.6,6,9,4,8,5,0,3,N
14,21,2,25,10,38,11,0.2,18,6,0,43,5,0,30,2,0,0,24.44,38.5,36220.86,0.31,178,0.03,2012.27,940.8,0,10,19,34,0.14,66,112,18,21,81,53.85,55,Y
0,1,1,3,0,0,1,0.25,0,1,1,4,1,0,1,0,0,0,16.21,2.25,82.12,0.01,13,0.44,4.56,36.5,1,0,0,5,0.17,6,7,4,3,6,75,4,N
5,5,2,1,0,8,3,0.17,4,3,1,13,1,0,17,0,0,0,31.45,6.36,1273.72,0.07,48,0.16,70.76,200.16,0,2,4,12,0.12,20,28,11,7,25,5.56,18,N
0,3,1,0,0,4,2,0.25,2,2,1,5,1,0,8,0,2,1,11.56,6.4,473.66,0.02,20,0.16,26.31,74.01,0,1,2,5,0.2,8,12,5,8,10,0,8,N
15,35,5,36,10,60,18,0.21,26,10,0,66,12,0,49,0,12,0,52.39,20.71,22466.83,0.36,186,0.05,1248.16,1084.92,0,17,30,50,0.16,71,115,36,21,112,48.42,85,N
0,1,1,0,3,0,1,0.09,0,1,1,3,1,0,11,0,1,1,39.02,7.43,2153.27,0.1,65,0.13,119.63,289.86,1,0,0,4,0.06,26,39,14,8,16,21.43,11,N
0,3,1,0,0,4,2,0.2,2,2,1,6,1,0,10,0,2,1,11.26,10,1125.88,0.04,27,0.1,62.55,112.59,0,1,2,6,0.17,10,17,6,12,12,0,10,N
2,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.14,2,3,2,3,7,0,2,N
0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,18.82,3,169.42,0.02,17,0.33,9.41,56.47,1,0,0,3,0.2,9,8,6,4,5,0,4,N
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,0,2,N
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,N
3,7,1,3,1,10,4,0.4,4,2,0,11,3,0,7,1,0,0,14.33,7.86,884.62,0.04,27,0.13,49.15,112.59,0,3,5,9,0.25,10,17,7,11,16,36.36,10,N
1,3,0,2,0,4,2,0.5,2,1,0,5,1,0,2,0,0,0,8.72,4,139.48,0.01,11,0.25,7.75,34.87,0,1,2,5,0.29,4,7,3,6,7,50,4,N
13,7,4,2,15,10,1,0.03,4,1,1,22,1,0,31,0,1,1,67.41,13.9,13032.61,0.31,160,0.07,724.03,937.28,1,3,5,20,0.02,73,87,42,16,63,35.42,33,N
2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0,11,N
5,3,2,7,1,4,2,0.13,2,1,0,9,1,0,9,0,0,0,25.45,12.6,4039.9,0.11,66,0.08,224.44,320.63,0,1,2,9,0.08,27,39,15,14,24,47.06,16,N
4,1,3,0,3,0,1,0.14,0,1,1,4,1,0,7,0,0,0,24.9,5.73,816.84,0.05,33,0.17,45.38,142.62,1,0,0,5,0.06,14,19,11,9,16,30,7,N
13,39,14,0,20,74,20,0.22,36,16,0,96,8,0,91,0,9,0,57.61,32.93,62473.17,0.63,315,0.03,3470.73,1897.05,0,19,37,78,0.16,138,177,44,21,126,18.02,91,N
0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0,4,N
0,1,0,0,4,0,1,0.14,0,1,1,1,1,0,7,0,1,1,22.64,7,1109.2,0.05,38,0.14,61.62,158.46,1,0,0,2,0.08,14,24,9,9,13,36.36,7,N
4,3,0,6,0,4,2,0.13,2,1,0,6,1,0,9,1,0,0,28.48,8.64,2127.22,0.08,53,0.12,118.18,246.12,0,1,2,6,0.1,22,31,14,11,21,40,15,N
1,3,1,0,0,4,2,0.2,2,1,0,7,1,0,10,4,1,0,20.19,5.06,517.32,0.03,25,0.2,28.74,102.19,0,1,2,7,0.15,9,16,8,9,13,0,10,N
0,1,1,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,7.81,9,632.78,0.02,19,0.11,35.15,70.31,1,0,0,4,0.25,8,11,4,9,4,0,2,N
0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,16.5,2,66,0.01,11,0.5,3.67,33,1,0,0,4,0.2,4,7,4,4,5,0,3,N
1,7,2,0,1,12,4,0.36,6,2,0,14,1,0,11,0,0,0,16.8,9,1361.13,0.05,37,0.11,75.62,151.24,0,3,6,12,0.27,16,21,8,9,15,8.33,11,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,2,1,1,13.29,3,119.59,0.01,12,0.33,6.64,39.86,1,0,0,3,0.25,4,8,4,6,4,0,2,N
17,21,3,0,87,40,11,0.22,20,8,0,49,1,0,49,0,11,1,21.75,67.36,98690.19,0.49,270,0.01,5482.79,1465.09,0,10,20,40,0.07,97,173,18,25,155,63.97,49,N
0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,0,0,15.5,3,139.52,0.02,14,0.33,7.75,46.51,1,0,0,4,0.2,6,8,5,5,5,0,3,N
0,1,1,0,0,0,1,0.25,0,1,1,4,1,0,4,0,1,1,21.18,2.67,150.59,0.02,17,0.38,8.37,56.47,1,0,0,5,0.17,8,9,6,4,6,0,4,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.25,2,5,2,5,4,0,2,N
30,3,15,21,38,4,2,0.04,2,2,1,27,1,0,25,0,0,0,181.4,5.48,5450.52,0.33,167,0.18,302.81,994.35,0,1,2,27,0.02,74,93,54,8,116,70.24,46,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,N
2,3,2,1,0,4,2,0.13,2,2,1,6,1,0,15,0,0,0,56.19,14.88,12432.2,0.28,156,0.07,690.68,835.78,0,1,2,6,0.09,42,114,24,17,22,6.25,16,N
7,5,1,3,3,8,3,0.2,4,1,0,11,1,0,12,3,3,1,16.68,13.36,2978.82,0.07,48,0.07,165.49,222.91,0,2,4,10,0.11,21,27,11,14,27,33.33,15,N
1,1,1,4,0,0,1,0.2,0,1,1,2,1,0,1,0,0,0,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.13,7,10,7,6,8,80,5,N
22,5,4,0,7,8,3,0.12,4,3,1,14,1,0,26,0,0,0,35.6,9,2883.83,0.11,69,0.11,160.21,320.43,0,2,4,13,0.05,32,37,16,9,57,21.21,26,N
1,1,0,1,10,0,1,0.25,0,1,1,1,1,0,3,0,0,0,21.59,2,86.37,0.01,13,0.5,4.8,43.19,1,0,0,2,0.06,6,7,6,4,17,78.57,4,N
30,55,39,0,6,106,28,0.21,52,15,0,175,8,0,136,0,21,0,84.51,60.03,304502.05,1.69,751,0.02,16916.78,5072.92,0,27,53,149,0.15,343,408,80,28,181,4.23,136,N
15,1,0,0,47,0,1,0.06,0,1,1,1,1,0,17,0,0,0,117.18,2.67,833.27,0.1,65,0.38,46.29,312.48,1,0,0,2,0.01,32,33,24,4,81,73.44,17,N
1,1,0,0,2,0,1,0.25,0,1,1,3,1,0,4,0,0,0,12.63,3.33,140.37,0.01,15,0.3,7.8,42.11,1,0,0,4,0.11,5,10,3,4,9,33.33,4,N
5,5,6,0,3,8,3,0.14,4,2,0,15,1,0,21,0,2,0,51.37,9.46,4597.3,0.16,94,0.11,255.41,485.97,0,2,4,14,0.1,43,51,25,11,31,12.5,21,N
3,1,4,0,0,0,1,0.14,0,1,1,7,1,0,7,0,1,1,23.06,3.75,324.32,0.03,25,0.27,18.02,86.49,1,0,0,8,0.08,9,16,6,5,12,0,7,N
3,3,3,0,6,4,2,0.25,2,2,1,9,1,0,8,0,0,0,25.48,6.92,1221.36,0.06,39,0.14,67.85,176.42,0,1,2,9,0.11,18,21,13,10,19,42.86,8,N
0,7,0,0,0,0,6,0.2,0,1,0,14,1,0,30,0,0,0,44.38,11.05,5420.93,0.16,99,0.09,301.16,490.47,0,0,0,10,0.19,35,64,19,12,32,0,30,N
4,5,4,3,3,8,3,0.12,4,2,0,15,1,0,23,1,0,0,25.44,17,7351.49,0.14,92,0.06,408.42,432.44,0,2,4,14,0.09,34,58,13,13,35,20.69,26,N
0,1,2,0,0,0,1,0.17,0,1,1,5,1,0,6,0,1,1,25.32,3.14,250.07,0.03,23,0.32,13.89,79.57,1,0,0,6,0.13,11,12,7,4,8,0,6,N
0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,1,0,0,3,0.17,6,8,5,6,6,0,4,N
1,1,0,0,0,0,1,0.11,0,1,1,1,1,0,9,0,0,0,42.67,3.56,539.44,0.05,41,0.28,29.97,151.72,1,0,0,2,0.08,16,25,9,4,12,0,9,N
7,3,2,0,0,4,2,0.1,2,2,1,7,1,0,20,0,1,0,34.09,11,4124.71,0.12,78,0.09,229.15,374.97,0,1,2,7,0.05,34,44,17,11,42,0,20,N
2,3,2,0,2,4,2,0.25,2,2,1,6,1,0,8,1,0,0,9.47,12.38,1450.43,0.04,30,0.08,80.58,117.21,0,1,2,6,0.14,9,21,4,11,14,20,8,N
18,1,13,15,10,0,1,0.04,0,1,1,21,1,0,9,0,1,1,126.99,3.77,1808.86,0.16,92,0.26,100.49,479.27,1,0,0,22,0.02,39,53,31,6,54,73.53,24,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.25,3,4,3,4,4,0,2,N
5,1,1,0,2,0,1,0.14,0,1,1,2,1,0,7,1,0,0,24.59,4.05,405.89,0.03,27,0.25,22.55,99.91,1,0,0,3,0.06,13,14,8,5,16,22.22,7,N
30,3,16,21,38,4,2,0.04,2,2,1,28,1,0,25,0,1,0,189.28,5.36,5432.14,0.34,169,0.19,301.79,1014,0,1,2,28,0.02,75,94,56,8,116,70.24,46,N
18,21,3,0,12,40,11,0.19,20,8,0,51,1,0,58,0,11,1,24.66,80.39,159325.18,0.66,353,0.01,8851.4,1981.99,0,10,20,42,0.07,131,222,22,27,169,17.14,58,N
2,3,1,7,2,4,2,0.13,2,2,1,11,1,0,8,0,0,0,26.22,13.6,4849.99,0.12,75,0.07,269.44,356.62,0,1,2,11,0.1,34,41,15,12,21,52.94,15,N
22,1,13,12,88,0,1,0.05,0,1,1,19,1,0,10,0,1,1,122.07,3.6,1582,0.15,85,0.28,87.89,439.44,1,0,0,20,0.01,36,49,30,6,134,90.91,22,Y
4,15,1,0,0,0,1,0.06,0,1,1,36,1,0,16,0,0,0,21.5,25.33,13797.14,0.18,101,0.04,766.51,544.62,1,0,0,30,0.04,38,63,18,24,26,0,16,N
9,9,8,3,3,16,5,0.13,8,3,0,31,1,0,35,0,3,0,73.66,17.92,23666.9,0.44,214,0.06,1314.83,1320.36,0,4,8,28,0.1,100,114,53,19,52,14.63,38,N
6,11,8,0,6,16,6,0.26,6,4,0,28,6,1,23,0,0,0,39.72,13.8,7564.59,0.18,103,0.07,420.25,548.16,1,5,8,24,0.16,46,57,25,15,37,20.69,23,N
3,11,6,0,2,20,6,0.35,10,4,0,28,1,0,17,0,0,0,29.4,11.54,3914.62,0.11,75,0.09,217.48,339.27,0,5,10,24,0.25,30,45,13,10,24,10.53,17,N
0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,5,1,1,21.8,4.4,422,0.03,23,0.23,23.44,95.91,1,0,0,3,0.08,11,12,10,8,12,0,4,N
21,1,11,11,30,0,1,0.05,0,1,1,16,1,0,11,0,1,1,127.35,3.75,1790.86,0.16,91,0.27,99.49,477.56,1,0,0,17,0.01,40,51,32,6,75,78.85,22,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,0.5,1,6,1,6,2,0,0,N
1,15,4,5,6,26,8,0.38,12,3,0,35,1,0,16,0,0,0,28.89,17.89,9251.44,0.17,100,0.06,513.97,516.99,0,7,13,29,0.27,40,60,19,17,30,40.74,21,N
10,1,3,4,9,8,1,0.06,4,1,1,12,1,0,12,0,0,0,41.56,18.41,14082.95,0.26,153,0.05,782.39,765,1,2,4,13,0.03,81,72,22,10,37,52,16,N
8,3,2,1,0,4,2,0.33,2,2,1,7,1,0,5,0,0,0,5.14,7,252,0.01,12,0.14,14,36,0,1,2,7,0.12,2,10,1,7,17,16.67,6,N
4,7,5,0,1,12,4,0.5,6,4,1,18,1,0,8,0,0,0,21.93,12,3157.28,0.09,59,0.08,175.4,263.11,0,3,6,16,0.25,20,39,10,12,16,11.11,8,N
0,11,8,0,0,20,6,0.22,10,6,1,34,1,0,27,0,6,1,26.07,23.61,14532.97,0.21,120,0.04,807.39,615.51,0,5,10,30,0.21,50,70,18,17,29,0,27,N
5,5,4,3,3,8,3,0.12,4,2,0,14,1,0,23,1,3,1,22.86,16.25,6037.01,0.12,80,0.06,335.39,371.51,0,2,4,13,0.08,30,50,12,13,36,20.69,26,N
0,7,3,1,1,12,4,0.5,6,4,1,15,1,0,7,0,4,1,28.43,11.45,3730.7,0.11,72,0.09,207.26,325.7,0,3,6,13,0.31,21,51,11,12,13,22.22,8,N
3,7,2,0,4,12,4,0.5,6,4,1,14,1,0,8,0,4,1,21.25,8.73,1618.61,0.06,41,0.11,89.92,185.47,0,3,6,12,0.24,16,25,11,12,17,33.33,8,N
2,1,2,0,4,0,1,0.25,0,1,1,3,1,0,4,0,0,0,11.35,6,408.69,0.02,19,0.17,22.7,68.11,1,0,0,4,0.08,6,13,4,8,12,50,4,N
15,1,4,0,90,8,1,0.04,4,1,1,17,1,0,24,0,0,0,55.09,23.9,31458.99,0.44,237,0.04,1747.72,1316.44,1,2,4,18,0.01,125,112,34,13,131,78.95,24,N
4,7,1,1,8,12,4,0.17,6,1,0,20,1,0,23,0,0,0,23.26,21.67,10918.18,0.17,113,0.05,606.57,503.92,0,3,6,18,0.11,52,61,12,10,38,28.13,24,N
6,5,1,8,1,8,3,0.19,4,2,0,13,1,0,8,2,3,1,23.2,14.23,4699.28,0.11,73,0.07,261.07,330.22,0,2,4,12,0.12,37,36,13,10,25,52.94,16,N
2,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.14,2,3,2,3,7,0,3,N
7,7,4,0,24,8,4,0.19,4,3,0,17,4,1,21,0,3,0,21.18,20.9,9250.53,0.15,87,0.05,513.91,442.61,1,2,4,15,0.07,33,54,15,19,54,53.33,21,N
